Filename,Annotator ID,uid,content,1: Keyword Spam,2: Malicious Links,3: Advertisements,4: Document not in target language,5: Document not readable or incomprehensible,Correct answer?,Answer,Argos comments
spam_pilot_100.xlsx,TK,7ab04b9848e5db9624c4423e5fe1411b,"Created with Sketch. Created with Sketch.
Companies like are&nbsp;looking&nbsp;for tech talent like you.
On Hired, employers apply to you with up-front salaries. Sign up to start matching for free.
Job Description: The Leidos Health Products &amp; Service Group has openings for Software Architects with experience in the commercial software industry to deliver innovative commercial products, services or a combination of products and services that address customer's specific business problems. This position will be based out of our office in Burlington, MA. Key Responsibilities: The responsibilities for this position include requirements definition, enterprise architecture definition, application functional and technical design, external software interface design, integration, test and generation of supporting engineering artifacts. * Evaluating the impact of new requirements on modern cloud-based application development platform architectures * Collaborate with customer product teams to determine functional and non-functional requirements for enabling application development platform * Evaluates existing and emerging technologies to enable system/software architecture alternatives to address functional/non-functional product needs to include cost, schedule, risk, and supportability for enterprise applications. * Develops solutions that are highly innovative, and achieved through research and integration of best practices. * Develop high-level product specifications with attention to system integration and extensibility * Communicate all concepts related to overall system/software architecture to multiple product development teams * Requires ability to communicate with executive leadership (internally or client) regarding matters of software architecture and workflows. * Oversee progress of product development team to ensure consistency with agreed upon system/software architecture * Provide technical guidance and coaching to developers and engineers Anticipated travel for this role is 25%, dependent upon the stage of the program. REQUIRED QUALIFICATIONS: * Bachelor's degree or equivalent experience in Engineering, Computer Science or Information Technology with 8-12 years of experience or; * Master's degree or equivalent experience in Engineering, Computer Science or Information Technology with 6-10 years of experience * Agile development methodologies * Knowledge and experience with software architectures and complex systems to support product functional / non-function requirements * Experience with the Atlassian Tool Set (JIRA, Confluence, BitBucket) * Proven hands on development experience within the last 5 years utilizing Java 8+ and web service technologies (REST / SOAP) * Experience with cloud computing environments * Experience with system API specifications to enable effective system-to-system communications via web technologies DESIRED QUALIFICATIONS: * Experience with aPaaS delivery platforms * Experience with integrating human-centric design * Experience with SAFe (Scaled Agile Framework) Leidos is a Fortune 500® information technology, engineering, and science solutions and services leader working to solve the world's toughest challenges in the defense, intelligence, homeland security, civil, and health markets. The company's 32,000 employees support vital missions for government and commercial customers. Headquartered in Reston, Virginia, Leidos reported annual revenues of approximately $10.19 billion for the fiscal year ended December 28, 2018. For more information, visit www.Leidos.com . Pay and benefits are fundamental to any career decision. That's why we craft compensation packages that reflect the importance of the work we do for our customers. Employment benefits include competitive compensation, Health and Wellness programs, Income Protection, Paid Leave and Retirement. More details are available here . Leidos will never ask you to provide payment-related information at any part of the employment application process. And Leidos will communicate with you only through emails that are sent from a Leidos.com email address. If you receive an email purporting to be from Leidos that asks for payment-related information or any other personal information, please report the email to spam.leidos@leidos.com . All qualified applicants will receive consideration for employment without regard to sex, race, ethnicity, age, national origin, citizenship, religion, physical or mental disability, medical condition, genetic information, pregnancy, family structure, marital status, ancestry, domestic partner status, sexual orientation, gender identity or expression, veteran or military status, or any other basis prohibited by law. Leidos will also consider for employment qualified applicants with criminal histories consistent with relevant laws.
Let your dream job find&nbsp;you.
Sign up to start matching with top companies. It’s fast and free.
© 2019 Hired, Inc. All Rights Reserved.",No,No,Yes,No,No,No,None,
spam_pilot_100.xlsx,TK,0f3d004f4e124eb4c3f558e476bb1d11,"Morrison's Barber Shop, Phone Number (506) 773-7244, is located at 359 waterstreet, Miramichi, NB, E1V3G4, NB Canada. Outside Miramichi Area, Dial +1 5067737244. Get Directions, Location Map, Find Hours of Operation, Methods of Payment, Products and Services. This Miramichi Listing is in the Hair Salons Category.
Help us improve this listing Manage your listing. Add Products, Services, Photos, Hours of Operation, and More...
Canada Pages is Canada's Online Directory for your everyday Products and Services search.You can find it with CanadaPages.com.
© Copyright 2018 CanadaPages.com. All rights reserved.",No,No,No,No,No,Yes,None,
spam_pilot_100.xlsx,TK,cc396bd343590cde612ac3582bb6bb91,"Sorry we couldn't find any jobs in your search area. We've expanded your search radius from 25 to 100 miles.
Itron enables utilities and cities to safely, securely and reliably deliver critical infrastructure services to communities in mor...
Field Engineer Primary Function Provide technical engineering information to construction management and crafts to ensure co...
Job Title: Sr Specialist, Field Engineer Job ID: SAS20190909-33217 Job Location: Van Nuys, California : This position...
Do you want to work in an open environment with the best testers? Are you proactive, independent, and passionate about ...
Job ID R1911608 Date posted Sep. 05, 2019 Field Engineer - Cloud Native Applications Our Company VMware is the leader in ...
Search Jobs Field Engineer - Cloud Native Applications Our Company VMware is the leader in cloud infrastructure, busi...
Do you love to travel as part of your work experience and have knowledge of the airline industry, aircraft systems and regulatory ...
Requisition ID: 81396 Position Overview As a Field Engineer, you bring your big ideas, commitment to top quality and unwaver...
Who is Bird At Bird, we're on a mission to make cities more livable by reducing traffic and carbon emissions with an affordable...
Job ID : 99544BR Location : US - California - Carlsbad|US - California - Los Angeles|US - California - Remote / Field|US ...
Get better job matches!
Back Max 4000 character allowed!
Remove this resume from your job search?
We will no longer be able to match jobs to the skills in your resume.
Deloitte &amp; Touche L.L.P.
Internet Brands, Inc.
Find your dream job anywhere with the LiveCareer app.
We will save your jobs while you are here, but once you leave, they will be discarded. To save your jobs for when you return, please sign in.
Complete any job application with a few clicks using ourfree Chrome extension!
Tired of filling out the same fields every time on your job applications?Let our free Chrome extension take care of it.
© 2019, Bold Limited. All rights reserved.",No,No,Yes,No,No,Yes,Ads,
spam_pilot_100.xlsx,TK,bb9a023e0119e8c340a894fad687918f,"Careerz Inn Placement Consultancy Pvt. Ltd.
Salary estimated from 20 employees, users, and past and present job advertisements on Indeed in the past 36 months.
How much does a Sales Professional make at Careerz Inn Placement Consultancy Pvt. Ltd. in India?
Average Careerz Inn Placement Consultancy Pvt. Ltd. Sales Professional yearly pay in India is approximately ₹ 9,00,000, which is 122% above the national average.
Salary information comes from 175 data points collected directly from employees, users, and past and present job advertisements on Indeed in the past 36 months.
Please note that all salary figures are approximations based upon third party submissions to Indeed. These figures are given to the Indeed users for the purpose of generalised comparison only. Minimum wage may differ by jurisdiction and you should consult the employer for actual salary figures.",No,No,No,No,No,Yes,None,
spam_pilot_100.xlsx,TK,96c788738eb530fdf8fc528b77bfda12,"Log in/Entrar ¿No tiene una cuenta?
¿Olvidó su contraseña?
What are the benefits of creating an account?
¿No tiene una cuenta? Crear una cuenta le permite acceder a más contenido y características:
¡Leer la Biblia es edificante ¡y estos planes lo facilitan!
Haga notas, resalte el texto Bíblico, y señale sus porciones favoritas para compartirlas o documentar sus pensamientos personales.
El contenido guardado es accesible en cada de sus dispositivos.
Acepto los términos y condiciones de Bible Gateway.
Download the free Bible Gateway app here!
23 And not only the creation, but we ourselves, who have the firstfruits of the Spirit, groan inwardly as we wait eagerly for adoption as sons, the redemption of our bodies.
The Holy Bible, English Standard Version Copyright ©&nbsp;2001 by Crossway Bibles, a division of Good News Publishers.
30 And do not grieve the Holy Spirit of God, by whom you were sealed for the day of redemption.
The Holy Bible, English Standard Version Copyright ©&nbsp;2001 by Crossway Bibles, a division of Good News Publishers.
11 Besides this you know the time, that the hour has come for you to wake from sleep. For salvation is nearer to us now than when we first believed.
The Holy Bible, English Standard Version Copyright ©&nbsp;2001 by Crossway Bibles, a division of Good News Publishers.
The Holy Bible, English Standard Version Copyright ©&nbsp;2001 by Crossway Bibles, a division of Good News Publishers.
Advance your knowledge of Scripture with this resource library of over 40 reference books, including commentaries and Study Bible notes. Try it for 30 days FREE.
Ud. Debe estar dentro del sistema para visualizar su contenido recientemente adquirido. Por favor ingrese en el espacio provisto abajo. Si Ud. No tiene una cuenta, crearla es muy fácil y solo le tomará unos segundos. Después de ingresar el sistema, el contenido estará disponible en su biblioteca.
Step 1 - Create an account or log in to start your free trial.
Starting your free trial of Bible Gateway Plus is easy. You’re already logged in with your Bible Gateway account. The next step is to choose a monthly or yearly subscription, and then enter your payment information. Your credit card won’t be charged until the trial period is over. You can cancel anytime during the trial period.
Click the button below to continue.
Step 1 - Create an account or log in to start your subscription.
You’ve already claimed your free trial of Bible Gateway Plus. To subscribe at our regular subscription rate, click the button below.
It looks like you’re already subscribed to Bible Gateway Plus! To manage your subscription, visit your Bible Gateway account settings.
Upgrade, and get the most out of your new account. An integrated digital Bible study library - including complete notes from the Believer's Bible Commentary and the Cultural Backgrounds Study Bible (NIV and NRSV) - is just a step away! Try it free for 30 days.
Learn more today!
Step 1 - Create an account or log in to start your free trial.
Create or log in to your Bible Gateway account. Enter your credit card information to ensure uninterrupted service following your free trial. Begin reading God's Word ad-free with instant access to your new online study library.
Three easy steps to start your free trial subscription to Bible Gateway Plus.
Want more information about Bible Gateway Plus?",Yes,No,Yes,No,No,No,Ads,
spam_pilot_100.xlsx,TK,ce677ff427c3034dd7d21e5cf87cf272,"On October 21, 2015, the opening ceremony of “Forum on Industrial Zone Economy and Globalization” was held at Wen Jin&nbsp;International Hotel. Officers and guests from the Counselors’ Office of the State Council, Center for International Cooperation (National Development and Reform Commission), World Bank, and China-Africa TEDA Investment Co., Ltd., witnessed and celebrated this memorable moment.
“Forum on Industrial Zone Economy and Globalization” was initiated by counselor Lin Yifu and Tang Min, and researcher Zuo Xiaolei, from the Counselors’ Office of the State Council, which received high attention and positive responses from the School of Social Sciences, Tsinghua University. Under the guidance of “One Belt and One Road” policy of focusing on developing the trade-industrial zones, this forum aims at building a communication platform for the information of development and construction of foreign industrial zones, integrating resources of enterprise, research institutes, and government departments, and provides intellectual support for national policies making.
The opening ceremony was hosted by deputy dean of the School of Social Sciences, Tsinghua University, Li Zhengfeng. Professor Li Zhengfeng introduced some background information briefly and congratulated on the opening of the forum. Then, the officers gave speeches respectively and expressed their expectations for the forum.
Professor Xie Weihe, the deputy director of the Commission of University Affairs, and the special researcher of Counselors’ Office of the State Council, expressed that a new pattern would be established during China’s economic development, therefore, China would come up with new measures when cooperating with the world. We should also provide new thoughts, strategies, and patterns along with the new world pattern. He also expressed his expectation for this forum since many specialists have come together today to offer ideas and suggestions for the development of China’s industrial zone economy and globalization.
Tang Huadong, the deputy director of the second-ranking office of the Counselors’ Office of the State Council, said that the Counselors’ Office of the State Council promoted this forum by grasping the historic opportunity of international productivity cooperation. The document issued by the General Office of the Central Committee on strengthening the construction of National Think Tank mentioned that the Counselors’ Office of the State Council should be actively involved in activities of Think Tank and offer advice and suggestions for the development of our country. As the first forum promoted by the Counselors’ Office, the “Forum on Industrial Zone Economy and Globalization” has significant meanings.
Counselor Tang Min from the Counselors’ Office of the State Council reviewed the background information of this forum and wished that this forum could combine large-scale communications with seminars following the lead of enterprises. Meanwhile, a distinctive and proper report should be published every year to help arrange thoughts. The Counselors’ Office of the State Council will give this forum full support for its development. Counselor Zuo Xiaolei also expressed that the Counselors’ Office would help enterprises to establish more policies for the construction of industrial zones.
The party secretary of the School of Social Sciences, Tsinghua University, Shi Zhiqin introduced the basic information of the School of Social Sciences and said that the opening ceremony of the “Forum on Industrial Zone Economy and Globalization” was successfully held with the help and concern of the Counselors’ Office of the State Council and Tsinghua University, with the joint efforts of the faculty and students of the School of Social Sciences.
Associate professor Tang Xiaoyang from Department of International Relations, School of&nbsp;Social Sciences,&nbsp;Tsinghua&nbsp;University, elaborated the ideas and design of “Forum on Industrial Zone Economy and Globalization”. Then she had a full discussion with other participants. The officers from the Counselors’ Office of the State Council took note of the remarks carefully.
The opening ceremony of the “Forum on Industrial Zone Economy and Globalization” was successfully completed at 12:30&nbsp;p.m.
Copyright © 2002-2012 School of Social Sciences, Tsinghua University All Rights Reserved.",No,No,No,No,No,Yes,None,
spam_pilot_100.xlsx,TK,02aa74e17b936a2f1bf98950892f0292,"Are you interested in a trade for my 2012 Pro RMK factory black/white/red seat with under 150 miles on my sled?
Would you trade for a red/black seat off a 2011 PRO? Perfect condition...",No,No,Yes,No,No,Yes,Ads,
spam_pilot_100.xlsx,TK,8781bc7d9435c14bd4d2c10b4298e796,"Special Early Look Results In! Will The PCH Big Check Be YOUR Hero?
How do you like my new look?
I know the Super Hero getup may seem like a little much for your pal, Lucky, the PCH Big Check , but with the Special Early Look Results in, I can’t help being excited just knowing that tomorrow, I’m going to go out and be someone’s hero for real!
Would you want me to be your hero by bringing you $1 Million Tomorrow?
My payline used to get all tied up in knots whenever I heard there was no matching winning number during our Special Early Look events, but once Danielle of the PCH Prize Patrol reminded me that we’ll still make someone a MILLIONAIRE even though a winning number was not returned, I felt better. That means I get to be a hero again — showing up at the winner’s door, ready to give away $1,000,000.00! Imagine … me … a hero. No one’s ever put it that way to me before, but now my seal won’t stop glowing with excitement thinking about how I can save the day for our next Special Early Look event winner!
Would $1,000,000.00 Save You From Debt … Save Your Home … Or Just Save You From Worrying? Let me know below!
My ink runs whenever I think about how many lives our Special Early Look prize events have changed over the years … how many bills have been paid, how many dreams have come true and how many people have felt peace of mind knowing they have money to fall back on. I’m sure some of those winners still think about me, too, swooping in and saving the day just in time!
And Laurie Aragon whose power was about to be shut off when I showed up at her door — ready to take action with my corners bulging, my seal blazing and my border flexed! Just look how mighty I am in this photo. She can barely lift me because my payline is so pumped up!
I HAVE BEEN A HERO FOR SO MANY WINNERS – WILL YOU BE NEXT?
It makes my dollar sign curl even tighter thinking about how Robb, Laurie and so many others may not have been winners at all if we didn’t have Special Early Look events like this one. I am so thankful that I could be a hero for them … and I can’t wait to see who it will be that I “rescue” from financial worry tomorrow as we deliver another big prize!
IT’S A BIRD … IT’S A PLANE … IT’S LUCKY WINDFALL, THE PCH BIG CHECK!
Well, I’ve gotta fly off and finish getting ready for tomorrow’s $1 MILLION delivery! Let me know below if you’d want me to swoop in and save the day for YOU!
I would love to see you here, my kitchen had to be torn out. Water damage and termite damage- cabinets in but need to hire help.
I pray your coming to me in Easley,SC! Good luck to everyone and hope you guys have safe travels wherever you are going!
Yes please – come to New Mexico!!!
Previous post: Could You Win A Fresh Fortune on Fabulous Friday the 13th?
Next post: Who Will Join the Winners Circle Today? Follow The Clues!
#WinnerWednesday: Do You Dream About Being A PCH Winner?
#WinnerWednesday: Celebrate PCH Winners on National Avocado Day!
©copyright 2017 pch blog. all rights reserved.",No,No,Yes,No,No,Yes,Ads,
spam_pilot_100.xlsx,TK,e20c7def1ecb24a0ab2c29263515a0ba,"Awarded to one male and female student-athlete from the graduating class of each member institution, the Big Ten Medal of Honor recognizes the educational emphasis placed on athletics. The Big Ten Medal of Honor places equal importance on academics and athletics and pre-dates many of the biggest national awards that focus entirely on athletics, including the Heisman Trophy and Naismith Award.
Over the past century, more than 1,300 student-athletes from Big Ten universities have earned this distinction. These individuals have translated their campus experience as student-athletes into success in all walks of life including medicine, science, politics, business and sports.
Since 1896, the Big Ten has provided opportunities for students to earn a first-rate education. Ten member institutions rank in the top 31 of all public universities, and the Big Ten leads all conferences with more than 1,500 Academic All-Americans.&nbsp; Big Ten Medal of Honor winners embody this scholastic tradition and represent continued success following their education.
As part of the Big Ten Medal of Honor’s historic anniversary, the conference is launching a 100-day campaign to help announce this year’s honorees and celebrate the prominent winners of the past 99 years. The integrated effort, which begins this week and extends through June 18, includes profiling notable winners and stories each day on social channels and the conference website. Big Ten on-campus celebrations will feature past award recipients, recognition ceremonies and promotion of the award campus-wide.
The Best of the BestOut of the more than 8,200 student-athletes at the 12 Big Ten institutions, only 24 are recognized each year with the Big Ten Medal of Honor.
To learn more about the Big Ten Medal of Honor, visit bigten.org. You can also follow the 100th anniversary celebration each day on Facebook.com/bigtenconference and on Twitter at @bigtenconf.",No,No,No,No,No,Yes,None,
spam_pilot_100.xlsx,TK,a997ee67b192036744ed034c8cae5d17,"News&nbsp;&gt;&nbsp; Idaho Published: April 16, 2018, 8:40 a.m.
Mon., April 16, 2018, 8:40 a.m.
BOISE, Idaho – Idaho Health officials are investigating an outbreak of E. coli infections that are linked to a national outbreak affecting at least 11 states, including in Idaho.
The Idaho Department of Health and Welfare says eight Idaho residents became infected after they say they ate romaine lettuce in the 10 days prior.
Of the eight infected, three people were hospitalized and two have developed kidney failure. All hospitalized people were adults between the ages of 20 and 55.
The department says no deaths have been linked to the outbreak.
The Center for Disease Control and Prevention says a total of 35 cases nationwide have been linked to the outbreak as of Friday.
E. coli is a type of bacteria that can cause bloody diarrhea, severe abdominal cramps, vomiting and low-grade fever.
You have been successfully subscribed!",No,No,No,No,No,Yes,None,
spam_pilot_100.xlsx,TK,d04becec72da3e213d2cd653502c209a,"We are glad to welcome you to the Converterino video converter! Here you can download any video even Like I would zayn malik from Youtube, VK.com, Facebook, Instagram, and many other sites for free. The video is converted to various formats on the fly: mp3, mp4, f4v, 3gp, webm. Mp3 files are available in 2 bitrates - 320kb or 192kb (if you need a small file size). To download a video, follow the simple instructions: Paste a link to the page with the video. Determine the file format you want to receive as a result. Click ""Start"" and download the file from converted video Like I would zayn malik to your phone or computer once the conversion process is completed.",No,No,Yes,No,No,No,Spam,
spam_pilot_100.xlsx,TK,7e6730ade50b320ccb55cfc79ad9421a,"Use AtoZ Downloader to download APK with 3x speed.
We provide Cura pelas Plantas APK 1.4 file for 4.4 and up or Blackberry (BB10 OS) or Kindle Fire and many Android Phones such as Sumsung Galaxy, LG, Huawei and Moto. Cura pelas Plantas APK is a free Medical Apps.
It's newest and latest version for Cura pelas Plantas APK is (br.com.desendolveapps.plantasquecuram.apk). It's easy to download and install to your mobile phone (android phone or blackberry phone). Read Cura pelas Plantas APK detail and permission below and click download apk button to go to download page.
Please be aware that we only share the original and free apk installer for Cura pelas Plantas APK 1.4 WITHOUT ANY cheat, crack, unlimited gold, gems, patch or any other modifications. if there is any problem please let us know.
Base de datos con miles de plantas medicinales y que cada uno puede ayudar a su salud.Aplicación funciona sin necesidad de conexión a Internet.
Use AtoZ Downloader to download APK with 3x speed.
Fast download oringial &amp; mod apk.
DMCA | Copyright©2001-2017 APK Download. All Rights Reserved.
Help us bigger, Submit APKs to DownloadAtoZ.
App market for 100%working mods.
Accelerated for downloading big mod files.
What is HappyMod?How does it work?",No,No,Yes,No,No,Yes,Ads,
spam_pilot_100.xlsx,TK,91fd9460d1bca1ebe95c2923cad147fb,"Get the app and start reading!
The Destroyer walks again! But which villain has re-animated this destructive hunk of metal? Krista faces grave injuries that only Donald Blake can fix.
John Romita Sr.
Thor's Celestial adventure continues as he discovers the true intent of the space faring beings that have set up shop on Earth. Guest starring, Ikaris, Ajak, and Sersi!
Your use of Marvel's Digital Comics Shop signifies your agreement to the Marvel Digital Comics License Agreement and Terms of Use, the Marvel.com Terms and Conditions and Privacy Policy.  &amp; © 2019 Marvel &amp; subs. Powered by comiXology.",No,No,Yes,No,No,No,None,
spam_pilot_100.xlsx,TK,3e459a2ce6f658f68fd79d56099da811,"40 anos depois de Grease, o livro de memórias Don t Stop Believin , lançado este mês, reúne a vida e a obra da cantora e atriz, da odisseia com Travolta à luta contra a doença. Recordamo-las.
OK, não existem raças humanas. Mas porquê?
OK, não existem raças humanas. Mas porquê?
Porque é que Portugal continua a arder assim?
© 2014 Shafaqna.com All Rights Reserved.&nbsp;&nbsp; Portugal News strongly believes in 'circulation of information' for public interest and we would therefore carefully use your material in a non-commercial way. Portugal News is just a News Reader using automatic input devices. Thus, the main publishers and sources are clearly responsible for their content.",No,No,No,Yes,No,Yes,No target language,
spam_pilot_100.xlsx,TK,42278cc1bb7d880ead619e65fce25381,"Welcome back to Fabletics!
Forgot your password?
Forgot your password?
Forgot your password?
Enter your email address below to reset your password.
Not a Member?
Sign up for flexible VIP membership for exclusive access to Kate Hudson's activewear line.
Style - New collections featuring fresh, on-trend outfits launch each month. Function - Our garments flatter your form while keeping you comfortable. Quality - Cutting-edge design and high-performance fabrics offer amazing fit. Value - Get high-caliber clothing for less. Most complete outfits are only $49.95. Convenience - Enjoy personalized monthly picks, free shipping* and free returns Flexibility - There's never any obligation to buy. Just skip the month by the 5th.
87% of members who purchased this style recommend it.
Super cute. I've worn it as a tank top and under shirts that show it off. The fabric is so cute, and I love the midi cut. The cross back shirt is my favorite to wear this bra with because it shows it off!
Very cute and I have the matching leggings! I always get compliments on the set!
The sports bra is just alright. It comes a little to big so I mostly wear it for fashion when I go out instead of to the gym. Even days that I'm doing light workout I feel it doesn't support well. It's cute and works as an everyday shirt but isn't what I was expecting.
First the bra itself in person is much more muted to my satisfaction. Seconde its a very comfortable bra, there is 2 pieces of fabric, the black ""bra"" piece and the outer midi bra piece. I dont know if its just me but it doesnt stay a midi bra i have to keep pulling it down, and has no support in it really, just another walk/elliptical bra for me. But this paired with the Eunice tank is something i love. Maybe if i went down a size that would help.
Love love love this sports bra. The perfect summer-fun!
Super cute. I've worn it as a tank top and under shirts that show it off. The fabric is so cute, and I love the midi cut. The cross back shirt is my favorite to wear this bra with because it shows it off!
Very cute and I have the matching leggings! I always get compliments on the set!
The sports bra is just alright. It comes a little to big so I mostly wear it for fashion when I go out instead of to the gym. Even days that I'm doing light workout I feel it doesn't support well. It's cute and works as an everyday shirt but isn't what I was expecting.
First the bra itself in person is much more muted to my satisfaction. Seconde its a very comfortable bra, there is 2 pieces of fabric, the black ""bra"" piece and the outer midi bra piece. I dont know if its just me but it doesnt stay a midi bra i have to keep pulling it down, and has no support in it really, just another walk/elliptical bra for me. But this paired with the Eunice tank is something i love. Maybe if i went down a size that would help.
Love love love this sports bra. The perfect summer-fun!",No,No,Yes,No,No,Yes,Ads,
